question,question_ids,answer,answer_ids
" urban areas, replacing the subsistence hunting traditionally performed in poor rural areas. In the case of long @-@ lived primates, such","[8738, 2698, 204, 23, 15951, 248, 3600, 14387, 12675, 21077, 6016, 272, 4439, 10088, 2698, 204, 25, 529, 248, 1494, 275, 916, 204, 43, 24, 43, 6282, 2366, 750, 204, 23, 963]",sub,5666
" character backgrounds were engrossing. Tony Ponce at Destructoid said that the characters initially seemed like a "" stock anime cast "", but","[2655, 19006, 646, 62355, 263, 204, 25, 12701, 337, 16948, 388, 14610, 1229, 1361, 746, 325, 248, 5058, 10165, 4700, 606, 241, 204, 13, 3801, 20498, 4522, 204, 13, 204, 23, 480]",rians,29901
" 131 / M @-@ 55 in Clam Lake Township south of Cadillac, and the business loop runs northward along Mitchell Street away","[204, 17419, 204, 26, 331, 204, 43, 24, 43, 204, 3690, 272, 1156, 311, 6215, 27123, 6520, 275, 45127, 204, 23, 273, 248, 1100, 10761, 5895, 6775, 917, 1858, 19767, 4294, 1514]",NER,22608
" anticipation by the media, Brown announced that he would run for U.S. Senate from the state of New Hampshire. Born at Portsmouth Naval Shipyard","[25806, 431, 248, 2398, 204, 23, 6301, 4734, 325, 332, 631, 1257, 312, 493, 25, 62, 25, 9638, 427, 248, 1592, 275, 1184, 22666, 204, 25, 24490, 388, 56205, 32060, 21902, 8961]", presumption,61347
 Fernando Alonso crashed on the final morning of the test. Red Bull Racing and Lotus team principals Christian Horner and Éric Boullier were also critical of,"[34331, 49865, 26970, 313, 248, 2297, 3284, 275, 248, 1318, 204, 25, 3509, 13853, 20807, 273, 36596, 1255, 48348, 4833, 8139, 954, 273, 12684, 777, 16070, 567, 812, 646, 614, 4751, 275]", region,4145
 12 – 0 victory over the Yankees. He had four hits on September 15 in an 8 – 3 loss to the Blue,"[204, 928, 204, 600, 204, 27, 9071, 648, 248, 29501, 204, 25, 707, 618, 1855, 9693, 313, 3278, 204, 1030, 272, 267, 204, 35, 204, 600, 204, 30, 2690, 271, 248, 5721]",Residents,61287
 7 @-@ foot ( 2 @.@ 1 m ) deep concrete walls ( replicating how archives suggest the walls,"[204, 34, 204, 43, 24, 43, 2772, 204, 19, 204, 29, 204, 43, 25, 43, 204, 28, 266, 204, 20, 2845, 8507, 7439, 204, 19, 2322, 13646, 672, 23881, 2352, 248, 7439]",正,10115
" Liga and a good run to the semi @-@ finals of the Champions League, Rexach was never viewed as a long @-@ term","[43513, 273, 241, 822, 1257, 271, 248, 11145, 204, 43, 24, 43, 28527, 275, 248, 15052, 7036, 204, 23, 37498, 554, 398, 1328, 12351, 345, 241, 916, 204, 43, 24, 43, 1650]", rental,9729
" creation of the Hallie Ford Museum, Willamette University previously collected various pieces of art donated to the university. By 1896 the collections were","[6876, 275, 248, 4976, 396, 9745, 7189, 204, 23, 2901, 311, 2834, 2000, 5903, 8351, 2458, 4855, 275, 1076, 18944, 271, 248, 7039, 204, 25, 2702, 204, 9695, 33, 248, 13114, 646]", ged,26621
" minor league deal with the Kansas City Royals on January 16, 2014. However, he announced his retirement on March 2,","[6167, 9285, 2066, 335, 248, 13100, 2681, 44362, 313, 3675, 204, 1243, 204, 23, 204, 626, 31, 204, 25, 2071, 204, 23, 332, 4734, 545, 9517, 313, 3102, 204, 29, 204, 23]", tarde,35717
" Vitalis, a medieval chronicler, records that Robert fitzThurstin gave the nickname to Ranulf, because Robert resented the fact","[33047, 259, 204, 23, 241, 24050, 9675, 2239, 204, 23, 5769, 325, 7022, 2962, 101, 755, 23247, 242, 3416, 248, 31696, 271, 29495, 7828, 204, 23, 875, 7022, 560, 9328, 248, 1249]", sightings,63029
 Keegan to level the tie. Early in the second half Saint @-@ Étienne equalised through Dominique Bathenay. The goal meant,"[32064, 959, 271, 1445, 248, 10799, 204, 25, 12955, 272, 248, 1459, 2465, 10481, 204, 43, 24, 43, 34538, 16337, 6686, 1649, 788, 56784, 10952, 473, 316, 204, 25, 390, 3481, 4585]",coal,21097
" around the New Zealand battalion, which was subsequently dispersed. On 19 April, the first XVIII Mountain Corps troops entered Larissa and took possession","[1111, 248, 1184, 10891, 59603, 204, 23, 585, 398, 17294, 45157, 204, 25, 1440, 204, 660, 3242, 204, 23, 248, 772, 35567, 14659, 10585, 19756, 12092, 7899, 24771, 11924, 273, 2065, 14315]", patriotic,49411
". The Leeds to Castleford section and much of the Wakefield branch are now mainly used as leisure routes, but below Castleford, the industrial nature","[204, 25, 390, 33266, 271, 16073, 4219, 3638, 273, 866, 275, 248, 62366, 10157, 362, 849, 7992, 1042, 345, 17705, 14537, 204, 23, 480, 2249, 16073, 4219, 204, 23, 248, 6950, 3415]", inc,821
" form of the Box, as developed by the Germans at the end of the war and perfected by the "" Existentialists "" in Paris —","[1052, 275, 248, 7864, 204, 23, 345, 4027, 431, 248, 29469, 388, 248, 991, 275, 248, 2694, 273, 54399, 431, 248, 204, 13, 60605, 1625, 1351, 204, 13, 272, 6671, 204, 791]", Basket,19932
", which he does, finding a man named Cane Miro ( John Ireland ). As Cane enters town, Rose shoots at him","[204, 23, 585, 332, 960, 204, 23, 4863, 241, 546, 5200, 55286, 331, 7165, 204, 19, 2345, 9226, 204, 20, 204, 25, 1130, 55286, 20866, 3371, 204, 23, 8145, 28146, 388, 801]", moment,2238
" roughly 10 @,@ 000 years. The loss of the magnetosphere will cause an increase in erosion of light elements, particularly hydrogen ","[12238, 204, 696, 204, 43, 23, 43, 204, 1321, 909, 204, 25, 390, 2690, 275, 248, 21762, 7723, 451, 2887, 267, 2638, 272, 36039, 275, 1547, 4803, 204, 23, 4235, 16777, 204]", Yah,40337
" votes he did not always help the Government. In July 1977, Dormand voted against the European Assembly Elections Bill which brought in direct elections","[11956, 332, 826, 416, 1304, 733, 248, 6286, 204, 25, 529, 3313, 204, 3344, 34, 204, 23, 361, 517, 373, 12692, 1542, 248, 4588, 13749, 42166, 6216, 585, 3867, 272, 1430, 12148]", Den,6361
" favourites. As the race crossed the Alps, Simpson fell ill, across the Col du Galibier, with diarrhoea and stomach pains","[32489, 204, 25, 1130, 248, 4475, 13216, 248, 51410, 204, 23, 30878, 5514, 2931, 204, 23, 1993, 248, 1640, 1681, 6920, 518, 812, 204, 23, 335, 25217, 37442, 76, 273, 9792, 26203]", dop,11307
"7, and one direction of the segment was closed until November. It fully reopened on December 3 along with the West Main Street – Allen Street","[34, 204, 23, 273, 532, 4934, 275, 248, 9536, 398, 4899, 1725, 3895, 204, 25, 605, 3894, 50838, 313, 3960, 204, 30, 1858, 335, 248, 3431, 6489, 4294, 204, 600, 13470, 4294]", wrongly,52897
" "" was played at all 109 concerts on the tour, and was frequently followed by a snippet of the Them song "" Gloria "",","[204, 13, 398, 3983, 388, 455, 204, 13037, 22308, 313, 248, 3390, 204, 23, 273, 398, 7069, 4512, 431, 241, 43763, 275, 248, 27328, 3172, 204, 13, 40617, 204, 13, 204, 23]", Larg,30921
" Progress and Archaeology ( 1944 ) and The Story of Tools ( 1944 ), the latter being explicitly Marxist and written for","[23480, 273, 63569, 204, 19, 204, 5387, 31, 204, 20, 273, 390, 9817, 275, 13905, 204, 19, 204, 5387, 31, 204, 20, 204, 23, 248, 9439, 1003, 19253, 56551, 273, 3523, 312]", Fox,10685
" a prominent U.S. Heathen organisation, while a group of self @-@ described "" Homo @-@ Heathens ","[241, 12444, 493, 25, 62, 25, 15900, 473, 11657, 204, 23, 1093, 241, 1408, 275, 1557, 204, 43, 24, 43, 5383, 204, 13, 370, 11138, 204, 43, 24, 43, 15900, 4647, 204]", disciple,45539
" Prescott ( May 4, 1796 – January 28, 1859 ) was an American historian and Hispanist ","[60966, 204, 19, 1896, 204, 31, 204, 23, 204, 14824, 33, 204, 600, 3675, 204, 2086, 204, 23, 204, 11127, 36, 204, 20, 398, 267, 2281, 29711, 273, 2591, 5060, 383, 204]",STA,33037
. Mangini collaborated with Shatner to work out how the completely new effects would sound. For Sybok's mind melds ,"[204, 25, 31331, 3909, 37713, 335, 1077, 249, 954, 271, 633, 495, 672, 248, 3259, 627, 3524, 631, 2062, 204, 25, 1133, 5955, 77, 1264, 204, 18, 94, 1744, 48593, 94, 204]", Allergy,51550
" were reformed, still with the 137th ( Staffordshire ) Brigade of 46th ( North Midland ) Division. In","[646, 8536, 269, 204, 23, 1102, 335, 248, 204, 19469, 420, 204, 19, 41295, 13500, 204, 20, 46974, 275, 204, 4559, 420, 204, 19, 3082, 55849, 204, 20, 9952, 204, 25, 529]", Veranst,43311
 Office ordered a Holt tractor and put it through trials at Aldershot. Although it was not as powerful as the 105 horsepower ( 78 kW,"[4966, 8552, 241, 47694, 32434, 273, 1340, 334, 788, 11524, 388, 19934, 358, 10444, 204, 25, 5361, 334, 398, 416, 345, 4452, 345, 248, 204, 11569, 38249, 204, 19, 204, 5070, 44341]", hut,44302
" electric organs ) towards the threat ; these behaviors are accompanied by short, strong electric shocks. The ray tends to produce more electric bursts when protecting","[4782, 20366, 204, 20, 3548, 248, 4141, 204, 38, 783, 15518, 362, 13998, 431, 1866, 204, 23, 2127, 4782, 36082, 204, 25, 390, 20969, 14624, 271, 4634, 520, 4782, 42999, 635, 12040]", Casino,7111
 18th centuries came from various parts of Britain in four waves. These four migration waves established the four major regional cultures that still affect life in the United,"[204, 1121, 420, 13952, 2001, 427, 2458, 3434, 275, 11071, 272, 1855, 11612, 204, 25, 2050, 1855, 15374, 11612, 5305, 248, 1855, 2084, 7954, 12485, 325, 1102, 3036, 1063, 272, 248, 2522]",UINT,63949
" a monthly serial in the Japanese manga magazine Bessatsu Hana to Yume from the August 2008 issue to the June 2010 issue, the eighteen","[241, 7265, 12996, 272, 248, 6944, 32059, 9267, 55467, 32053, 61630, 271, 551, 2165, 427, 248, 3333, 204, 853, 35, 2645, 271, 248, 3175, 204, 626, 27, 2645, 204, 23, 248, 34493]",DO,4310
"ers severely damaged. Reconstruction of them took considerable time, in part because of the general lack of materials, and in part because the head engineer for","[358, 21351, 11014, 204, 25, 61224, 275, 612, 2065, 13321, 601, 204, 23, 272, 622, 875, 275, 248, 2679, 3795, 275, 3887, 204, 23, 273, 272, 622, 875, 248, 1319, 14602, 312]", Viet,10491
" can be seen today, was erected on the beach by the wife of Colonel Giels, whose four children were lost in the tragedy on their homeward","[418, 314, 2173, 1722, 204, 23, 398, 42655, 313, 248, 6449, 431, 248, 4162, 275, 32130, 401, 20801, 204, 23, 4678, 1855, 1770, 646, 3208, 272, 248, 20448, 313, 525, 1081, 917]", teas,23032
" Melting snow adds to streamflow in April and May, and dry soil inhibits streamflow in August. Generally, temperatures are mild. L","[6453, 802, 5850, 8270, 271, 4092, 7288, 272, 3242, 273, 1896, 204, 23, 273, 3928, 8148, 51019, 4092, 7288, 272, 3333, 204, 25, 21541, 204, 23, 10980, 362, 9959, 204, 25, 393]",不�,23741
" Belle "", ran over former Great North lines. However, the Aberdeen subbies had been losing money for some time as a result of competition","[27964, 204, 13, 204, 23, 6328, 648, 3734, 4212, 3082, 4261, 204, 25, 2071, 204, 23, 248, 52076, 1072, 25229, 618, 650, 7461, 1569, 312, 596, 601, 345, 241, 1226, 275, 5867]", wagers,47399
"/ Sean John fragrance "" Unforgivable "". She has been revealed as the voice of Rick Ross'label Maybach Music Group ","[26, 18422, 2345, 24415, 204, 13, 897, 1806, 82, 27341, 204, 13, 204, 25, 1261, 504, 650, 7436, 345, 248, 3663, 275, 14498, 12943, 204, 18, 5942, 1896, 19855, 6316, 3814, 204]",把,11476
" the bastion of modernism in Paris, became Hemingway's mentor and godmother to his son Jack ; she introduced him to the expatri","[248, 15793, 280, 275, 3424, 1189, 272, 6671, 204, 23, 3569, 64179, 204, 18, 94, 19196, 273, 6394, 12288, 271, 545, 1990, 4164, 204, 38, 674, 6723, 801, 271, 248, 1115, 29844]", dearest,60111
"on horses. He had four sons, all of whom are being trained to wrestle, as well as one daughter. He was married to his","[245, 11758, 204, 25, 707, 618, 1855, 14566, 204, 23, 455, 275, 6088, 362, 1003, 8512, 271, 60859, 204, 23, 345, 779, 345, 532, 5195, 204, 25, 707, 398, 6143, 271, 545]", tw,748
" & Fair, Oldest Indian rodeo in Arizona ; and the Chinese Week & Culture & Cuisine Festival, an annual celebration of Chinese","[204, 17, 8239, 204, 23, 6590, 355, 4673, 19564, 90, 272, 10769, 204, 38, 273, 248, 5506, 6566, 204, 17, 13942, 204, 17, 57961, 8289, 204, 23, 267, 5310, 11670, 275, 5506]", professor,10065
"án Huszárik. While at the Academy, Szabó directed several short films, culminating in his thesis film, Koncert","[5845, 17696, 101, 942, 14413, 204, 25, 3249, 388, 248, 8130, 204, 23, 25547, 366, 137, 123, 9009, 1988, 1866, 7593, 204, 23, 60205, 272, 545, 15635, 2675, 204, 23, 13144, 16937]",kont,49518
" he was reprimanded for supposedly delaying diplomatic letters. Calvert bowed to the inevitable. On the pretext of ill health, he began negotiations","[332, 398, 292, 16592, 20154, 312, 23039, 50517, 28143, 8471, 204, 25, 2480, 2067, 37043, 271, 248, 17733, 204, 25, 1440, 248, 634, 2164, 275, 2931, 1242, 204, 23, 332, 3465, 18382]", Chr,51764
"9. Broadcast on the ITV network, the program featured six individuals living in a house in California and documented their attempts to become successful actors in Los Angeles","[36, 204, 25, 47558, 313, 248, 64169, 3041, 204, 23, 248, 1283, 8662, 2972, 3538, 2633, 272, 241, 1820, 272, 4299, 273, 18035, 525, 10962, 271, 1904, 4063, 12069, 272, 6254, 7891]", identified,6935
" its actions. Equipped with a television camera, a triangulating rangefinder, and bump sensors, Shakey used software for perception ","[701, 5039, 204, 25, 6641, 4203, 335, 241, 8203, 5040, 204, 23, 241, 1420, 642, 9314, 2393, 32252, 204, 23, 273, 16426, 16579, 204, 23, 44736, 100, 1042, 2769, 312, 13628, 204]",edar,18329
", subjects in the non @-@ diagnostic @-@ challenge condition performed significantly better than those in the non @-@ diagnostic @","[204, 23, 9523, 272, 248, 1462, 204, 43, 24, 43, 16509, 204, 43, 24, 43, 4671, 3711, 6016, 6302, 1286, 661, 1014, 272, 248, 1462, 204, 43, 24, 43, 16509, 204, 43]","

 ",4824
 coaching career after a humbling loss to Wake Forest in 1987. Ross decided to remain at Tech and continued to rebuild Tech's program ,"[11383, 3579, 852, 241, 1490, 11981, 2690, 271, 25815, 11156, 272, 204, 2747, 34, 204, 25, 12943, 3571, 271, 4464, 388, 10288, 273, 4902, 271, 17789, 10288, 204, 18, 94, 1283, 204]", strap,19195
" factors were attributed with Oxford's substantial defeat. Firstly their stroke, and boat club president, William Rich had set such a high rating ","[4561, 646, 20750, 335, 14068, 204, 18, 94, 10972, 14287, 204, 25, 38537, 525, 13092, 204, 23, 273, 7754, 4230, 4179, 204, 23, 7533, 4969, 618, 889, 963, 241, 986, 8689, 204]", ministre,54971
" "" personality, but the producers feared that she was not "" tough "" enough for the role, which was offered to actress Jennifer Aniston","[204, 13, 9433, 204, 23, 480, 248, 13821, 25736, 325, 674, 398, 416, 204, 13, 6716, 204, 13, 1713, 312, 248, 2836, 204, 23, 585, 398, 4487, 271, 14441, 16607, 1060, 32086]", emissions,11643
 destruction was completed by Whig forces in early February to deny use of even the remnants to the British. Norfolk was the last significant foothold of British authority,"[13342, 398, 5326, 431, 882, 318, 6389, 272, 2304, 4286, 271, 15579, 745, 275, 830, 248, 47917, 271, 248, 5282, 204, 25, 37785, 398, 248, 1143, 2589, 47236, 693, 275, 5282, 7594]", Ranch,19948
" Lost. The episode sees Boone Carlyle ( Ian Somerhalder ) experience a vision quest, believing his stepsister Shannon ( Maggie","[19375, 204, 25, 390, 6699, 9879, 31693, 42842, 274, 204, 19, 18953, 5105, 246, 5202, 969, 204, 20, 1417, 241, 5356, 1240, 204, 23, 19319, 545, 4128, 1899, 30456, 204, 19, 27950]", días,21544
". Treatment thus comprises symptomatic relief. Getting plenty of rest, drinking fluids to maintain hydration, and gargling with warm salt water are reasonable conservative measures","[25, 14296, 5227, 22247, 48027, 7886, 204, 25, 14657, 5431, 275, 1297, 204, 23, 8773, 28658, 271, 3359, 35305, 204, 23, 273, 55125, 1366, 335, 3667, 5980, 1391, 362, 7660, 12921, 5789]", eats,30364
" zone, April 1949 ). As part of the economic rebuilding of Germany, in early 1948, representatives of a number","[8168, 204, 23, 3242, 204, 5387, 36, 204, 20, 204, 25, 1130, 622, 275, 248, 4112, 35683, 275, 6508, 204, 23, 272, 2304, 204, 5387, 35, 204, 23, 13529, 275, 241, 1386]", voit,48142
" hippocampal formation serve different functions, project with differing pathways, and have varying degrees of place field neurons. The dorsal region of the hipp","[29966, 62636, 268, 9962, 4417, 1104, 5697, 204, 23, 1441, 335, 35609, 21489, 204, 23, 273, 413, 17519, 7578, 275, 1237, 2206, 26754, 204, 25, 390, 50737, 268, 4145, 275, 248, 29966]", implications,14124
" relatively shallow, with an average depth of 14 ft ( 4 @.@ 3 m ) and only 42 ft (","[6976, 20835, 204, 23, 335, 267, 3608, 7558, 275, 204, 1279, 12094, 204, 19, 204, 31, 204, 43, 25, 43, 204, 30, 266, 204, 20, 273, 736, 204, 4821, 12094, 204, 19]", Ark,14400
" utilization reached US $ 188 million in 2006, a 45 % increase over 2005. By the end of 200","[23953, 5283, 1571, 204, 15, 204, 9892, 2261, 272, 204, 853, 33, 204, 23, 241, 204, 2617, 204, 16, 2638, 648, 204, 853, 32, 204, 25, 2702, 248, 991, 275, 204, 853]",848,53080
 11 following further damage assessments. The Canadian Red Cross provided residents in Marsoui with food and aid. Quebec Premier Philippe Couillard allocated C ,"[204, 1069, 1863, 2515, 4233, 19524, 204, 25, 390, 8083, 3509, 7942, 2930, 6127, 272, 12482, 254, 84, 335, 1655, 273, 6682, 204, 25, 26090, 15222, 39098, 11244, 44006, 23153, 319, 204]",AAA,57670
 but a radius of 0 @.@ 93 times that of Jupiter's. The planet orbits its host star at a mean distance,"[480, 241, 22802, 275, 204, 27, 204, 43, 25, 43, 204, 10708, 1762, 325, 275, 31594, 204, 18, 94, 204, 25, 390, 7712, 379, 20057, 701, 2597, 4177, 388, 241, 1726, 5405]",ENSE,34312
" chemist, physicist, inventor and early gentleman scientist. He is largely regarded one of the founders of modern chemistry and is best known for the formulation of","[62276, 204, 23, 62080, 204, 23, 44585, 273, 2304, 23034, 18887, 204, 25, 707, 304, 9540, 15475, 532, 275, 248, 25834, 275, 3424, 16853, 273, 304, 935, 2245, 312, 248, 28313, 275]",空,21847
