question,question_ids,answer,answer_ids
– 1917 ) and the grandson of Hampshire County Clerk of Court John Baker White ( 1794 – 1,"[785, 29871, 29896, 29929, 29896, 29955, 1723, 322, 278, 4595, 1100, 310, 7904, 28401, 5127, 315, 1358, 29895, 310, 9245, 2259, 22652, 8037, 313, 29871, 29896, 29955, 29929, 29946, 785, 29871, 29896]",ква,11691
"NK 13th Division , following the 1st , suffered about 500 casualties below Mun 'gyong , but otherwise it was","[28998, 29871, 29896, 29941, 386, 7946, 1919, 1494, 278, 29871, 29896, 303, 1919, 17654, 1048, 29871, 29945, 29900, 29900, 3209, 950, 2938, 2400, 13564, 525, 1927, 549, 1919, 541, 6467, 372, 471]",Pennsylvania,16636
"of Dalai Lama — "" Ocean Teacher "" . The full title was "" Dalai Lama Vajradhara "" , "" Vajrad","[310, 9400, 1794, 365, 3304, 813, 376, 21091, 1920, 11665, 376, 869, 450, 2989, 3611, 471, 376, 9400, 1794, 365, 3304, 478, 1175, 3665, 29882, 2518, 376, 1919, 376, 478, 1175, 3665]",PG,16903
". He was later exchanged , and in the autumn of 1778 White returned to Winchester "" by slow and painful efforts , exceed","[869, 940, 471, 2678, 429, 15033, 1919, 322, 297, 278, 1120, 1227, 310, 29871, 29896, 29955, 29955, 29947, 8037, 4133, 304, 8892, 10530, 376, 491, 5232, 322, 6788, 1319, 14231, 1919, 13461]",Material,17582
"on both sides of the aisle , such as the appointment of Republicans and Democrats to command positions in the Union Army . Copperheads critic","[373, 1716, 11192, 310, 278, 263, 275, 280, 1919, 1316, 408, 278, 28573, 310, 8063, 550, 322, 14189, 1446, 304, 1899, 11909, 297, 278, 7761, 8811, 869, 3189, 2496, 2813, 29879, 11164]",resize,19490
"MG ) , at the time considered to be prestigious . Augie March 's first EP , Thanks for the Memes , was produced by Victor","[29924, 29954, 1723, 1919, 472, 278, 931, 5545, 304, 367, 544, 5286, 2738, 869, 22333, 347, 4779, 525, 29879, 937, 16502, 1919, 1834, 363, 278, 8133, 267, 1919, 471, 7371, 491, 12684]",Mercur,29389
on record is 200 kg ( 440 lb ) for a 2 @.@ 8 m ( 9 @.@ 2 ft,"[373, 2407, 338, 29871, 29906, 29900, 29900, 12118, 313, 29871, 29946, 29946, 29900, 27981, 1723, 363, 263, 29871, 29906, 732, 21240, 29871, 29947, 286, 313, 29871, 29929, 732, 21240, 29871, 29906, 11791]",EX,8528
"and 1930s limited the number of battleships , though technical innovation in battleship design continued . Both the Allies and the","[322, 29871, 29896, 29929, 29941, 29900, 29879, 9078, 278, 1353, 310, 8957, 793, 14587, 1919, 2466, 16905, 24233, 362, 297, 8957, 793, 4034, 2874, 7572, 869, 9134, 278, 838, 3687, 322, 278]",palab,27555
"that he would "" learn the lessons "" from the mistakes made in Iraq . Brown said in a letter published on 17 March 200","[393, 540, 723, 376, 5110, 278, 3109, 787, 376, 515, 278, 28947, 1754, 297, 21375, 29939, 869, 9817, 1497, 297, 263, 5497, 6369, 373, 29871, 29896, 29955, 4779, 29871, 29906, 29900, 29900]",\(\,10033
"the following fixture , against South Australia . Taking 4 / 30 and 4 / 78 as New South Wales won by an inn","[278, 1494, 5713, 15546, 1919, 2750, 4275, 8314, 869, 323, 5086, 29871, 29946, 847, 29871, 29941, 29900, 322, 29871, 29946, 847, 29871, 29955, 29947, 408, 1570, 4275, 13706, 2113, 491, 385, 7622]",Foot,7527
increasing need for large freight carriers led to Liverpool 's dominance as a port . Manchester became increasingly reliant on its Merseyside neighbour,"[10231, 817, 363, 2919, 3005, 523, 19638, 414, 5331, 304, 24607, 525, 29879, 8022, 749, 408, 263, 2011, 869, 19659, 3897, 10231, 368, 12536, 424, 373, 967, 4702, 344, 952, 680, 17647]",Linked,28547
joke that they should be able to kiss the bride . The husband says that anybody who wants to kiss the bride has to kiss him like that first,"[2958, 446, 393, 896, 881, 367, 2221, 304, 20057, 278, 289, 2426, 869, 450, 10216, 4083, 393, 16357, 1058, 10753, 304, 20057, 278, 289, 2426, 756, 304, 20057, 1075, 763, 393, 937]",кла,4865
"a laboratory scale , lead ( II ) nitrate provides one of two convenient and reliable sources of dinitrogen tetroxide . By carefully dry","[263, 10212, 7606, 6287, 1919, 3275, 313, 1944, 1723, 21767, 10492, 8128, 697, 310, 1023, 19192, 322, 23279, 8974, 310, 270, 2344, 307, 1885, 260, 29551, 29916, 680, 869, 2648, 16112, 15589]",Ż,14589
"Islands , particularly on Réunion , where it dropped 2 @,@ 102 mm ( 82 @.@ 8 in ) of ra","[17839, 1919, 10734, 373, 5027, 13094, 1919, 988, 372, 13700, 29871, 29906, 732, 29892, 29992, 29871, 29896, 29900, 29906, 5654, 313, 29871, 29947, 29906, 732, 21240, 29871, 29947, 297, 1723, 310, 1153]",Platz,11141
"rasin . Kamo told Lenin about his arrest and how he had simulated insanity while in prison . After leaving Paris , Kamo eventually met","[3417, 262, 869, 476, 10178, 5429, 16206, 262, 1048, 670, 22564, 322, 920, 540, 750, 1027, 7964, 1663, 273, 537, 1550, 297, 8475, 869, 2860, 10124, 3681, 1919, 476, 10178, 10201, 1539]",CE,14645
", snuff boxes and other metal objects in Milan , "" the same can be had cheaper and better in Birmingham "" . These small objects came to be","[1919, 5807, 3096, 16273, 322, 916, 11915, 3618, 297, 20308, 1919, 376, 278, 1021, 508, 367, 750, 923, 7202, 322, 2253, 297, 350, 28836, 376, 869, 4525, 2319, 3618, 2996, 304, 367]",contra,6761
"Man Trap "" ; among his varied directing credits were episodes of I Love Lucy for Desilu Productions . Pre @-@ production began during","[2315, 323, 2390, 376, 2056, 4249, 670, 23821, 1513, 292, 6625, 1169, 892, 23238, 310, 306, 8155, 28846, 363, 2726, 309, 29884, 7138, 1953, 869, 4721, 732, 29899, 29992, 5802, 4689, 2645]",olt,14339
"conservation area and in associated structures such as boundary walls and pavements . Some kerbs are of granite , limestone and flint , while some high @","[24201, 4038, 322, 297, 6942, 12286, 1316, 408, 10452, 14603, 322, 23952, 4110, 869, 3834, 13023, 5824, 526, 310, 3803, 568, 1919, 2485, 27744, 322, 1652, 524, 1919, 1550, 777, 1880, 732]",Users,23861
used to evaluate the TK @-@ 3 turbosupercharger in July 1944 in the hopes of improving high @-,"[1304, 304, 14707, 278, 323, 29968, 732, 29899, 29992, 29871, 29941, 7013, 27737, 14805, 3090, 914, 297, 5468, 29871, 29896, 29929, 29946, 29946, 297, 278, 26926, 310, 4857, 1747, 1880, 732, 29899]",броја,25564
) . Fundamentals of Crystallography . Oxford : Oxford University Press . ISBN 0 @-@ 19 @-@ 8,"[1723, 869, 13249, 1166, 1338, 310, 22121, 11195, 1188, 1140, 29891, 869, 11045, 584, 11045, 3014, 5254, 869, 2210, 29871, 29900, 732, 29899, 29992, 29871, 29896, 29929, 732, 29899, 29992, 29871, 29947]",fino,14270
"Barry Island , in 1966 . Building work began there in the winter and the gates opened to campers on 18 June 19","[23032, 7935, 1919, 297, 29871, 29896, 29929, 29953, 29953, 869, 17166, 664, 4689, 727, 297, 278, 13851, 322, 278, 29341, 6496, 304, 4242, 414, 373, 29871, 29896, 29947, 5306, 29871, 29896, 29929]",Upload,17553
ignore humans and other animals . Cuckoo bumblebees do not make nests ; their queens aggressively invade the nests of,"[11455, 25618, 322, 916, 15006, 869, 315, 2707, 3634, 289, 15563, 915, 267, 437, 451, 1207, 302, 9197, 2056, 1009, 712, 575, 946, 3663, 3598, 297, 1564, 311, 278, 302, 9197, 310]",codes,18137
"share of the duties of citizenship , she is entitled to vote unless good cause can be shown to the contrary ; and I submit that good cause has not been","[6232, 310, 278, 22204, 310, 18363, 4034, 1919, 1183, 338, 23437, 304, 11719, 6521, 1781, 4556, 508, 367, 4318, 304, 278, 21138, 2056, 322, 306, 9752, 393, 1781, 4556, 756, 451, 1063]",♣,31275
treaty provisions allowing them to land in Canada to take on wood and water as a cover for clandestine inshore fishing . Several vessels,"[7539, 29891, 1326, 12112, 14372, 963, 304, 2982, 297, 7400, 304, 2125, 373, 8112, 322, 4094, 408, 263, 4612, 363, 274, 1049, 342, 457, 297, 845, 487, 9427, 292, 869, 21882, 24479]",.~,13217
"of each contestant shown when they were eliminated . Although it was not his decision to have it on the show , Powter said : "" I need every","[310, 1269, 17793, 424, 4318, 746, 896, 892, 10397, 630, 869, 8512, 372, 471, 451, 670, 10608, 304, 505, 372, 373, 278, 1510, 1919, 12265, 357, 1497, 584, 376, 306, 817, 1432]",coll,5321
aged a total of 3 @.@ 0 million viewers and scored a 2 @.@ 0 rating in the network 's target audience of women,"[4063, 263, 3001, 310, 29871, 29941, 732, 21240, 29871, 29900, 7284, 1776, 414, 322, 15569, 263, 29871, 29906, 732, 21240, 29871, 29900, 21700, 297, 278, 3564, 525, 29879, 3646, 20026, 310, 5866]",coll,5321
"At the end of its theatrical run , Tron : Legacy had grossed $ 400 @,@ 062 @,","[2180, 278, 1095, 310, 967, 278, 8141, 936, 1065, 1919, 1605, 265, 584, 5682, 4135, 750, 22683, 287, 395, 29871, 29946, 29900, 29900, 732, 29892, 29992, 29871, 29900, 29953, 29906, 732, 29892]",overy,22205
of the Japanese forces on Morotai on 12 October . Allied codebreakers were often able to warn the forces at Morotai of attempts,"[310, 278, 10369, 8249, 373, 3879, 327, 1794, 373, 29871, 29896, 29906, 5533, 869, 838, 2957, 775, 8690, 414, 892, 4049, 2221, 304, 29383, 278, 8249, 472, 3879, 327, 1794, 310, 14734]",ool,1507
"Natural History of Creation , a highly controversial work of popular science published anonymously in 1844 that advocated an evolutionary origin for","[18385, 5298, 310, 6760, 362, 1919, 263, 10712, 19341, 616, 664, 310, 5972, 10466, 6369, 385, 4735, 5794, 297, 29871, 29896, 29947, 29946, 29946, 393, 22545, 630, 385, 14675, 653, 3978, 363]",vu,24845
"turning back to the north , the storm weakened further due to cooler water temperatures , degenerating into a remnant low on December 7 .","[14712, 1250, 304, 278, 6641, 1919, 278, 14280, 8062, 6419, 4340, 2861, 304, 12528, 261, 4094, 6238, 3698, 1919, 3587, 759, 1218, 964, 263, 1083, 21941, 4482, 373, 5846, 29871, 29955, 869]",corso,25438
"began firing on the Russian shore batteries at Tagga Bay . Simultaneously , the Kaisers engaged the batteries on the Sworbe penins","[4689, 25948, 373, 278, 10637, 19055, 10193, 583, 472, 10522, 3249, 6211, 869, 3439, 499, 1662, 5794, 1919, 278, 14323, 414, 17785, 278, 10193, 583, 373, 278, 3925, 272, 915, 6584, 1144]",akov,27695
"0 July , Constitution was towed from her usual berth in Boston to an overnight mooring in Marblehead , Massachusetts . En route she made her","[29900, 5468, 1919, 20063, 471, 304, 8734, 515, 902, 9670, 7655, 386, 297, 12115, 304, 385, 975, 11147, 2730, 8253, 297, 1085, 569, 2813, 1919, 16167, 869, 1174, 5782, 1183, 1754, 902]",Transfer,17934
"ally in trees or shrubs . There is much communal chirping before and after the birds settle in the roost in the evening , as well","[635, 297, 10697, 470, 14653, 23954, 869, 1670, 338, 1568, 3817, 284, 521, 381, 15702, 1434, 322, 1156, 278, 17952, 3604, 280, 297, 278, 696, 520, 297, 278, 11005, 1919, 408, 1532]",selected,8391
"continued operation through and after the war , economic hardships in the Reconstruction era caused the school to temporarily close in the late 1860","[7572, 5858, 1549, 322, 1156, 278, 1370, 1919, 17407, 2898, 9981, 297, 278, 830, 3075, 4080, 3152, 8581, 278, 3762, 304, 5382, 6275, 3802, 297, 278, 5683, 29871, 29896, 29947, 29953, 29900]",Harvard,22221
"and the impact of blood antigen on rejection . As part of his blood antigen studies , Woodruff found two volunteers with identical blood antig","[322, 278, 10879, 310, 10416, 3677, 2101, 373, 337, 6929, 869, 1094, 760, 310, 670, 10416, 3677, 2101, 11898, 1919, 10180, 582, 600, 1476, 1023, 27886, 414, 411, 13557, 10416, 3677, 335]",Columb,11990
"SN version of the series "" decent ; "" however , she also provided some slight criticism of Ohno 's hosting , arguing that while "" he is lik","[19296, 1873, 310, 278, 3652, 376, 27189, 2056, 376, 3138, 1919, 1183, 884, 4944, 777, 7248, 29035, 310, 6439, 1217, 525, 29879, 23376, 1919, 1852, 26420, 393, 1550, 376, 540, 338, 4188]",description,6139
"cavalry horse , and in 1933 was called a perfect war horse . It was also used for dressage and show jumping , and members","[16873, 719, 10435, 1919, 322, 297, 29871, 29896, 29929, 29941, 29941, 471, 2000, 263, 4922, 1370, 10435, 869, 739, 471, 884, 1304, 363, 10714, 482, 322, 1510, 12500, 292, 1919, 322, 5144]",eerst,9720
", the invitation was meant to reunite Gob with Steve Holt , son of Eve Holt , a girl Gob slept with in high","[1919, 278, 2437, 7018, 471, 6839, 304, 23038, 568, 402, 711, 411, 13981, 4168, 29873, 1919, 1487, 310, 382, 345, 4168, 29873, 1919, 263, 7826, 402, 711, 12844, 415, 411, 297, 1880]",gehör,10429
( 0 @.@ 76 m ) in diameter has carvings of a male and female ; the male is Yaksha carrying a sword and,"[313, 29871, 29900, 732, 21240, 29871, 29955, 29953, 286, 1723, 297, 24235, 756, 1559, 29894, 886, 310, 263, 14263, 322, 12944, 2056, 278, 14263, 338, 612, 557, 17051, 19436, 263, 22378, 322]",August,3111
"undisturbed until April 11 , 1954 , when the Roman daily Avanti ! published a photograph of the factory under the headline","[563, 391, 28179, 2745, 3786, 29871, 29896, 29896, 1919, 29871, 29896, 29929, 29945, 29946, 1919, 746, 278, 5917, 14218, 7740, 3656, 1738, 6369, 263, 17739, 310, 278, 12529, 1090, 278, 2343, 1220]",verk,13268
"and sinuses , bruising and blood seep can occur in soft tissues , and shock can cause an increase in oxygen consumption that leads to hypo","[322, 4457, 6394, 1919, 19702, 5921, 322, 10416, 409, 1022, 508, 6403, 297, 4964, 260, 12175, 1919, 322, 19253, 508, 4556, 385, 7910, 297, 288, 28596, 27430, 393, 11981, 304, 7498, 1129]",iest,12239
 A Gotham Cable News reporter who is kidnapped from the destroyed hospital by the Joker and used to broadcast his plan for anarchy within,"[29871, 319, 22883, 314, 315, 519, 10130, 1634, 9555, 1058, 338, 26397, 29876, 17280, 515, 278, 14416, 13457, 491, 278, 435, 17933, 322, 1304, 304, 12672, 670, 3814, 363, 385, 12040, 2629]",carrying,19436
"Linda Schuyler and her partner Kit Hood . The franchise began with The Kids of Degrassi Street , which was spawned out","[365, 11054, 1102, 8631, 1358, 322, 902, 18096, 26240, 379, 2092, 869, 450, 23272, 895, 4689, 411, 450, 476, 4841, 310, 360, 4872, 465, 29875, 7103, 1919, 607, 471, 29178, 287, 714]",longest,27217
a large naval force : they also lost 150 ships in a disaster in 729 . Ships were also vital in the amph,"[263, 2919, 25581, 4889, 584, 896, 884, 5714, 29871, 29896, 29945, 29900, 13968, 297, 263, 766, 1901, 297, 29871, 29955, 29906, 29929, 869, 1383, 4512, 892, 884, 27131, 297, 278, 626, 561]",California,8046
"retained enough of a lead to win the tournament . The other players in the event were Aronian , Nakamura , Caruana , Gelfand and","[26060, 3307, 310, 263, 3275, 304, 5401, 278, 14743, 869, 450, 916, 10769, 297, 278, 1741, 892, 826, 25813, 1919, 20962, 314, 2002, 1919, 1704, 29884, 1648, 1919, 402, 761, 392, 322]",predict,8500
"attack by East Timorese resistance fighters , and became the object of local resentment , since large tracts of land belonging to East Timor","[5337, 491, 6932, 7870, 272, 968, 17711, 285, 1141, 2153, 1919, 322, 3897, 278, 1203, 310, 1887, 620, 296, 358, 1919, 1951, 2919, 22330, 29879, 310, 2982, 23329, 304, 6932, 7870, 272]",RT,13079
""" Thomas identified the chargeable Mega Buster as disrupting the balance of the game and rendering many of the Master Weapons useless , one of","[376, 5569, 15659, 278, 8323, 519, 341, 2442, 350, 5402, 408, 766, 6685, 292, 278, 17346, 310, 278, 3748, 322, 15061, 1784, 310, 278, 9082, 1334, 481, 787, 19315, 1919, 697, 310]",yclerView,19865
"terrane is separated from the Himalayas to the south by the Yarlung @-@ Tsangpo suture , and from the Qi","[1935, 10800, 338, 13055, 515, 278, 379, 3039, 388, 294, 304, 278, 7062, 491, 278, 612, 279, 8285, 732, 29899, 29992, 19089, 574, 1129, 269, 9130, 1919, 322, 515, 278, 660, 29875]",êt,11992
", said it had been "" fun to re @-@ encounter that side of my artistic personality . "" The title track is an alternative rock song ,","[1919, 1497, 372, 750, 1063, 376, 2090, 304, 337, 732, 29899, 29992, 11735, 393, 2625, 310, 590, 1616, 4695, 2022, 2877, 869, 376, 450, 3611, 5702, 338, 385, 8671, 7679, 4823, 1919]",imum,12539
"it the "" Tinker Bell Principle "" , whereupon the audience must come together to save a dying character . In Vincent Canby 's opinion","[372, 278, 376, 323, 682, 261, 10914, 14771, 552, 376, 1919, 988, 786, 265, 278, 20026, 1818, 2041, 4208, 304, 4078, 263, 27116, 2931, 869, 512, 19748, 1815, 1609, 525, 29879, 9426]",}}^,24251
"1987 ) was an American baseball shortstop . In Major League Baseball ( MLB ) , Jackson played for the New York Giants from 1","[29896, 29929, 29947, 29955, 1723, 471, 385, 3082, 21573, 3273, 9847, 869, 512, 11019, 5165, 23185, 313, 23158, 29933, 1723, 1919, 11886, 5318, 363, 278, 1570, 3088, 4406, 1934, 515, 29871, 29896]",теле,13947
"land 's Mistake , in 1866 and 1876 respectively , and a 4534 @-@ ton","[1049, 525, 29879, 341, 391, 1296, 1919, 297, 29871, 29896, 29947, 29953, 29953, 322, 29871, 29896, 29947, 29955, 29953, 8307, 1919, 322, 263, 29871, 29946, 29945, 29941, 29946, 732, 29899, 29992, 15243]",Ă,31468
"05 — Soroff , Jonathan . Soroff on Ellis Paul . Improper Bostonian , Apr 6 – 19 , 2","[29900, 29945, 813, 17784, 2696, 1919, 20983, 869, 17784, 2696, 373, 11001, 275, 3739, 869, 1954, 771, 546, 12115, 713, 1919, 319, 558, 29871, 29953, 785, 29871, 29896, 29929, 1919, 29871, 29906]",asym,16936
"of the most successful advocates of his day "" , something linked more to his "" extraordinary talent "" at cross @-@ examination than his knowledge of the","[310, 278, 1556, 9150, 22545, 1078, 310, 670, 2462, 376, 1919, 1554, 9024, 901, 304, 670, 376, 28163, 24242, 376, 472, 4891, 732, 29899, 29992, 4392, 3381, 1135, 670, 7134, 310, 278]",Up,5020
