question,question_ids,answer,answer_ids,base_prediction,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
" Coop, I want you to know I 'll get it to you right away. With it goes all the friendship and affection and the admiration","[2004, 387, 204, 23, 295, 729, 299, 271, 655, 295, 204, 18, 567, 577, 334, 271, 299, 894, 1514, 204, 25, 1743, 334, 3271, 455, 248, 14698, 273, 19451, 273, 248, 35853]", and,273, I,1.9296875,greedy,>>DOMAIN<<,[7],1,0.49609375,False,True,32
"2012 edition of Out. The April 11, 2013, edition of The New York Times featured an article about her experiences in France","[626, 29, 8453, 275, 3501, 204, 25, 390, 3242, 204, 1069, 204, 23, 204, 626, 30, 204, 23, 8453, 275, 390, 1184, 2798, 6683, 8662, 267, 2507, 544, 573, 5031, 272, 5582]", ,204, ,0.9296875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
", and 3 @.@ 8 million copies total in Japan. In Japan, the Super Famicom remake sold 1 ","[204, 23, 273, 204, 30, 204, 43, 25, 43, 204, 35, 2261, 12348, 2724, 272, 4086, 204, 25, 529, 4086, 204, 23, 248, 4362, 378, 4151, 279, 39592, 3704, 204, 28, 204]",@,43,.,1.8125,greedy, walnuts,[45928],1,0.54296875,False,True,32
 in California. He persuaded cyclotron inventor Ernest Lawrence to let him take back some discarded cyclotron parts that had become radioactive. Lawrence mailed him,"[272, 4299, 204, 25, 707, 42153, 9971, 303, 1480, 44585, 37097, 18184, 271, 1253, 801, 980, 743, 596, 34208, 9971, 303, 1480, 3434, 325, 618, 1904, 45540, 204, 25, 18184, 40343, 801]", a,241, the,1.4453125,greedy,,[49436],1,1.109375,False,True,32
 : one set out to America and another to the western Mediterranean with the ostensible objective of fighting the Barbary pirates. The fleet in the Caribbean failed,"[204, 37, 532, 889, 495, 271, 3328, 273, 1382, 271, 248, 11627, 20751, 335, 248, 26726, 42626, 9497, 275, 7573, 248, 12564, 582, 39648, 204, 25, 390, 14146, 272, 248, 17635, 6320]", to,271, to,0.458984375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
"845 yards and 12 touchdowns. Aside from Manziel, junior Ben Malena amassed 808 rushing yards and 8 touchdowns, while senior Christine","[41767, 10027, 273, 204, 928, 33641, 204, 25, 29150, 427, 1676, 46379, 204, 23, 15344, 4336, 4903, 4492, 58355, 204, 31279, 22412, 10027, 273, 204, 35, 33641, 204, 23, 1093, 6259, 27429]", Michael,5493, Michael,0.00628662109375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" fur trader for the North West Company of Montreal, completed numerous surveys and maps of the North American frontier. In 1797 he completed the first known","[9658, 27614, 312, 248, 3082, 3431, 4927, 275, 23160, 204, 23, 5326, 5593, 16632, 273, 11793, 275, 248, 3082, 2281, 38679, 204, 25, 529, 204, 14824, 34, 332, 5326, 248, 772, 2245]", map,4769, map,0.6953125,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 example of the log construction techniques used in the religious architecture of Hampshire County's earliest settlers. She adds that Old Pine Church is representative of a ,"[1945, 275, 248, 2134, 4474, 5795, 1042, 272, 248, 6740, 9571, 275, 22666, 3402, 204, 18, 94, 19419, 42271, 204, 25, 1261, 8270, 325, 6590, 21339, 5222, 304, 11093, 275, 241, 204]","""",13,"""",0.3984375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 flee. There were reports of mass killings and scores of civilian deaths. Croatian forces outside the Vukovar perimeter received large quantities of arms and ammunition,"[19394, 204, 25, 1293, 646, 4636, 275, 2810, 44077, 273, 10653, 275, 23459, 10573, 204, 25, 64191, 6389, 2835, 248, 553, 3611, 620, 270, 34998, 3245, 1902, 19278, 275, 5927, 273, 33856]", from,427, from,0.79296875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" determined to be three distinct species, B. katerinae, B. macrocarpus, and B. toomansis ","[6636, 271, 314, 1373, 7592, 6114, 204, 23, 341, 25, 429, 687, 1317, 80, 204, 23, 341, 25, 6183, 15551, 5978, 359, 204, 23, 273, 341, 25, 271, 279, 501, 259, 204]",.,25,.,0.498046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" the position, recommending former Band of Joy drummer John Bonham. Jones inquired about the vacant position at the suggestion of his wife after Dreja dropped out","[248, 2524, 204, 23, 34499, 3734, 10546, 275, 13983, 37561, 2345, 7321, 3656, 204, 25, 8447, 58229, 544, 248, 31523, 2524, 388, 248, 14722, 275, 545, 4162, 852, 33875, 4404, 7623, 495]", of,275, of,0.89453125,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
"@-@ themed paint design. In April, Machinima.com released five "" Art of the Game "" videos for God of War","[43, 24, 43, 25496, 4337, 1168, 204, 25, 529, 3242, 204, 23, 6330, 242, 5376, 25, 994, 4171, 2505, 204, 13, 2818, 275, 248, 6351, 204, 13, 5094, 312, 1750, 275, 3710]", III,10093, ,1.421875,greedy, III,[10093],1,0.609375,False,True,32
" the departure of the Royal Family, Naples descended into anarchy and news reached Palermo in January that the French had entered the city under General Championnet and proclaimed","[248, 17077, 275, 248, 8829, 6222, 204, 23, 41876, 35440, 679, 267, 14264, 273, 2511, 5283, 61216, 272, 3675, 325, 248, 5063, 618, 7899, 248, 2295, 813, 4860, 23272, 4252, 273, 40789]", the,248, the,1.5625,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" hosted its only FA Cup Semi Final ; a crowd of over 46 @,@ 000 turned out to see Huddersfield Town achieve a","[11465, 701, 736, 9306, 8067, 36978, 12728, 204, 38, 241, 5772, 275, 648, 204, 4559, 204, 43, 23, 43, 204, 1321, 3275, 495, 271, 760, 370, 4675, 358, 3785, 7706, 3885, 241]", ,204, ,1.21875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 ordered military operations ( including the B @-@ 29 bombings ) to continue until official word of Japanese surrender was received. However ,"[8552, 4869, 5342, 204, 19, 1497, 248, 341, 204, 43, 24, 43, 204, 2237, 10509, 621, 204, 20, 271, 2631, 1725, 3332, 1511, 275, 6944, 25232, 398, 3245, 204, 25, 2071, 204]",",",23,",",0.035888671875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" urban areas, replacing the subsistence hunting traditionally performed in poor rural areas. In the case of long @-@ lived primates, such","[8738, 2698, 204, 23, 15951, 248, 3600, 14387, 12675, 21077, 6016, 272, 4439, 10088, 2698, 204, 25, 529, 248, 1494, 275, 916, 204, 43, 24, 43, 6282, 2366, 750, 204, 23, 963]", as,345, as,0.07373046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" character backgrounds were engrossing. Tony Ponce at Destructoid said that the characters initially seemed like a "" stock anime cast "", but","[2655, 19006, 646, 62355, 263, 204, 25, 12701, 337, 16948, 388, 14610, 1229, 1361, 746, 325, 248, 5058, 10165, 4700, 606, 241, 204, 13, 3801, 20498, 4522, 204, 13, 204, 23, 480]", that,325, that,1.8359375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" 131 / M @-@ 55 in Clam Lake Township south of Cadillac, and the business loop runs northward along Mitchell Street away","[204, 17419, 204, 26, 331, 204, 43, 24, 43, 204, 3690, 272, 1156, 311, 6215, 27123, 6520, 275, 45127, 204, 23, 273, 248, 1100, 10761, 5895, 6775, 917, 1858, 19767, 4294, 1514]", from,427, from,0.046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" anticipation by the media, Brown announced that he would run for U.S. Senate from the state of New Hampshire. Born at Portsmouth Naval Shipyard","[25806, 431, 248, 2398, 204, 23, 6301, 4734, 325, 332, 631, 1257, 312, 493, 25, 62, 25, 9638, 427, 248, 1592, 275, 1184, 22666, 204, 25, 24490, 388, 56205, 32060, 21902, 8961]", in,272, in,0.98046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 Fernando Alonso crashed on the final morning of the test. Red Bull Racing and Lotus team principals Christian Horner and Éric Boullier were also critical of,"[34331, 49865, 26970, 313, 248, 2297, 3284, 275, 248, 1318, 204, 25, 3509, 13853, 20807, 273, 36596, 1255, 48348, 4833, 8139, 954, 273, 12684, 777, 16070, 567, 812, 646, 614, 4751, 275]", the,248, the,0.34765625,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 12 – 0 victory over the Yankees. He had four hits on September 15 in an 8 – 3 loss to the Blue,"[204, 928, 204, 600, 204, 27, 9071, 648, 248, 29501, 204, 25, 707, 618, 1855, 9693, 313, 3278, 204, 1030, 272, 267, 204, 35, 204, 600, 204, 30, 2690, 271, 248, 5721]", Jays,54312, Jays,0.0277099609375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 7 @-@ foot ( 2 @.@ 1 m ) deep concrete walls ( replicating how archives suggest the walls,"[204, 34, 204, 43, 24, 43, 2772, 204, 19, 204, 29, 204, 43, 25, 43, 204, 28, 266, 204, 20, 2845, 8507, 7439, 204, 19, 2322, 13646, 672, 23881, 2352, 248, 7439]", of,275, were,2.203125,greedy,zekiel,[47335],1,1.046875,False,True,32
" Liga and a good run to the semi @-@ finals of the Champions League, Rexach was never viewed as a long @-@ term","[43513, 273, 241, 822, 1257, 271, 248, 11145, 204, 43, 24, 43, 28527, 275, 248, 15052, 7036, 204, 23, 37498, 554, 398, 1328, 12351, 345, 241, 916, 204, 43, 24, 43, 1650]", solution,3377, solution,1.171875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" creation of the Hallie Ford Museum, Willamette University previously collected various pieces of art donated to the university. By 1896 the collections were","[6876, 275, 248, 4976, 396, 9745, 7189, 204, 23, 2901, 311, 2834, 2000, 5903, 8351, 2458, 4855, 275, 1076, 18944, 271, 248, 7039, 204, 25, 2702, 204, 9695, 33, 248, 13114, 646]", housed,29693, so,2.15625,greedy, speculated,[58523],1,1.7890625,False,True,32
" minor league deal with the Kansas City Royals on January 16, 2014. However, he announced his retirement on March 2,","[6167, 9285, 2066, 335, 248, 13100, 2681, 44362, 313, 3675, 204, 1243, 204, 23, 204, 626, 31, 204, 25, 2071, 204, 23, 332, 4734, 545, 9517, 313, 3102, 204, 29, 204, 23]", ,204, ,0.1630859375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" Vitalis, a medieval chronicler, records that Robert fitzThurstin gave the nickname to Ranulf, because Robert resented the fact","[33047, 259, 204, 23, 241, 24050, 9675, 2239, 204, 23, 5769, 325, 7022, 2962, 101, 755, 23247, 242, 3416, 248, 31696, 271, 29495, 7828, 204, 23, 875, 7022, 560, 9328, 248, 1249]", that,325, that,0.027587890625,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 Keegan to level the tie. Early in the second half Saint @-@ Étienne equalised through Dominique Bathenay. The goal meant,"[32064, 959, 271, 1445, 248, 10799, 204, 25, 12955, 272, 248, 1459, 2465, 10481, 204, 43, 24, 43, 34538, 16337, 6686, 1649, 788, 56784, 10952, 473, 316, 204, 25, 390, 3481, 4585]", that,325, that,0.6640625,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" around the New Zealand battalion, which was subsequently dispersed. On 19 April, the first XVIII Mountain Corps troops entered Larissa and took possession","[1111, 248, 1184, 10891, 59603, 204, 23, 585, 398, 17294, 45157, 204, 25, 1440, 204, 660, 3242, 204, 23, 248, 772, 35567, 14659, 10585, 19756, 12092, 7899, 24771, 11924, 273, 2065, 14315]", of,275, of,0.1171875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
". The Leeds to Castleford section and much of the Wakefield branch are now mainly used as leisure routes, but below Castleford, the industrial nature","[204, 25, 390, 33266, 271, 16073, 4219, 3638, 273, 866, 275, 248, 62366, 10157, 362, 849, 7992, 1042, 345, 17705, 14537, 204, 23, 480, 2249, 16073, 4219, 204, 23, 248, 6950, 3415]", of,275, of,0.0277099609375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" form of the Box, as developed by the Germans at the end of the war and perfected by the "" Existentialists "" in Paris —","[1052, 275, 248, 7864, 204, 23, 345, 4027, 431, 248, 29469, 388, 248, 991, 275, 248, 2694, 273, 54399, 431, 248, 204, 13, 60605, 1625, 1351, 204, 13, 272, 6671, 204, 791]", ,204, is,3.765625,greedy, asked,[2425],1,1.59375,False,True,32
", which he does, finding a man named Cane Miro ( John Ireland ). As Cane enters town, Rose shoots at him","[204, 23, 585, 332, 960, 204, 23, 4863, 241, 546, 5200, 55286, 331, 7165, 204, 19, 2345, 9226, 204, 20, 204, 25, 1130, 55286, 20866, 3371, 204, 23, 8145, 28146, 388, 801]", ,204, ,0.734375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" roughly 10 @,@ 000 years. The loss of the magnetosphere will cause an increase in erosion of light elements, particularly hydrogen ","[12238, 204, 696, 204, 43, 23, 43, 204, 1321, 909, 204, 25, 390, 2690, 275, 248, 21762, 7723, 451, 2887, 267, 2638, 272, 36039, 275, 1547, 4803, 204, 23, 4235, 16777, 204]",",",23,",",0.388671875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" votes he did not always help the Government. In July 1977, Dormand voted against the European Assembly Elections Bill which brought in direct elections","[11956, 332, 826, 416, 1304, 733, 248, 6286, 204, 25, 529, 3313, 204, 3344, 34, 204, 23, 361, 517, 373, 12692, 1542, 248, 4588, 13749, 42166, 6216, 585, 3867, 272, 1430, 12148]", to,271, to,0.765625,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" favourites. As the race crossed the Alps, Simpson fell ill, across the Col du Galibier, with diarrhoea and stomach pains","[32489, 204, 25, 1130, 248, 4475, 13216, 248, 51410, 204, 23, 30878, 5514, 2931, 204, 23, 1993, 248, 1640, 1681, 6920, 518, 812, 204, 23, 335, 25217, 37442, 76, 273, 9792, 26203]", ,204, ,0.3828125,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
"7, and one direction of the segment was closed until November. It fully reopened on December 3 along with the West Main Street – Allen Street","[34, 204, 23, 273, 532, 4934, 275, 248, 9536, 398, 4899, 1725, 3895, 204, 25, 605, 3894, 50838, 313, 3960, 204, 30, 1858, 335, 248, 3431, 6489, 4294, 204, 600, 13470, 4294]", segment,9536, ,2.765625,greedy, livelihoods,[54827],1,1.3515625,False,True,32
" "" was played at all 109 concerts on the tour, and was frequently followed by a snippet of the Them song "" Gloria "",","[204, 13, 398, 3983, 388, 455, 204, 13037, 22308, 313, 248, 3390, 204, 23, 273, 398, 7069, 4512, 431, 241, 43763, 275, 248, 27328, 3172, 204, 13, 40617, 204, 13, 204, 23]", which,585, which,1.3203125,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" Progress and Archaeology ( 1944 ) and The Story of Tools ( 1944 ), the latter being explicitly Marxist and written for","[23480, 273, 63569, 204, 19, 204, 5387, 31, 204, 20, 273, 390, 9817, 275, 13905, 204, 19, 204, 5387, 31, 204, 20, 204, 23, 248, 9439, 1003, 19253, 56551, 273, 3523, 312]", the,248, the,1.3046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" a prominent U.S. Heathen organisation, while a group of self @-@ described "" Homo @-@ Heathens ","[241, 12444, 493, 25, 62, 25, 15900, 473, 11657, 204, 23, 1093, 241, 1408, 275, 1557, 204, 43, 24, 43, 5383, 204, 13, 370, 11138, 204, 43, 24, 43, 15900, 4647, 204]","""",13,"""",0.10107421875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" Prescott ( May 4, 1796 – January 28, 1859 ) was an American historian and Hispanist ","[60966, 204, 19, 1896, 204, 31, 204, 23, 204, 14824, 33, 204, 600, 3675, 204, 2086, 204, 23, 204, 11127, 36, 204, 20, 398, 267, 2281, 29711, 273, 2591, 5060, 383, 204]",",",23,.,1.734375,greedy,Although,[8127],1,0.197265625,False,True,32
. Mangini collaborated with Shatner to work out how the completely new effects would sound. For Sybok's mind melds ,"[204, 25, 31331, 3909, 37713, 335, 1077, 249, 954, 271, 633, 495, 672, 248, 3259, 627, 3524, 631, 2062, 204, 25, 1133, 5955, 77, 1264, 204, 18, 94, 1744, 48593, 94, 204]",",",23,",",0.1279296875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" were reformed, still with the 137th ( Staffordshire ) Brigade of 46th ( North Midland ) Division. In","[646, 8536, 269, 204, 23, 1102, 335, 248, 204, 19469, 420, 204, 19, 41295, 13500, 204, 20, 46974, 275, 204, 4559, 420, 204, 19, 3082, 55849, 204, 20, 9952, 204, 25, 529]", ,204, ,1.0390625,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 Office ordered a Holt tractor and put it through trials at Aldershot. Although it was not as powerful as the 105 horsepower ( 78 kW,"[4966, 8552, 241, 47694, 32434, 273, 1340, 334, 788, 11524, 388, 19934, 358, 10444, 204, 25, 5361, 334, 398, 416, 345, 4452, 345, 248, 204, 11569, 38249, 204, 19, 204, 5070, 44341]", ,204,),1.2421875,greedy,.!,[24142],1,0.036865234375,False,True,32
" electric organs ) towards the threat ; these behaviors are accompanied by short, strong electric shocks. The ray tends to produce more electric bursts when protecting","[4782, 20366, 204, 20, 3548, 248, 4141, 204, 38, 783, 15518, 362, 13998, 431, 1866, 204, 23, 2127, 4782, 36082, 204, 25, 390, 20969, 14624, 271, 4634, 520, 4782, 42999, 635, 12040]", its,701, its,0.96484375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
 18th centuries came from various parts of Britain in four waves. These four migration waves established the four major regional cultures that still affect life in the United,"[204, 1121, 420, 13952, 2001, 427, 2458, 3434, 275, 11071, 272, 1855, 11612, 204, 25, 2050, 1855, 15374, 11612, 5305, 248, 1855, 2084, 7954, 12485, 325, 1102, 3036, 1063, 272, 248, 2522]", States,2941, Kingdom,1.1875,greedy,US,[2873],1,0.01312255859375,False,True,32
" a monthly serial in the Japanese manga magazine Bessatsu Hana to Yume from the August 2008 issue to the June 2010 issue, the eighteen","[241, 7265, 12996, 272, 248, 6944, 32059, 9267, 55467, 32053, 61630, 271, 551, 2165, 427, 248, 3333, 204, 853, 35, 2645, 271, 248, 3175, 204, 626, 27, 2645, 204, 23, 248, 34493]", chapters,17797, chapters,0.73046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
"ers severely damaged. Reconstruction of them took considerable time, in part because of the general lack of materials, and in part because the head engineer for","[358, 21351, 11014, 204, 25, 61224, 275, 612, 2065, 13321, 601, 204, 23, 272, 622, 875, 275, 248, 2679, 3795, 275, 3887, 204, 23, 273, 272, 622, 875, 248, 1319, 14602, 312]", the,248, the,0.259765625,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" can be seen today, was erected on the beach by the wife of Colonel Giels, whose four children were lost in the tragedy on their homeward","[418, 314, 2173, 1722, 204, 23, 398, 42655, 313, 248, 6449, 431, 248, 4162, 275, 32130, 401, 20801, 204, 23, 4678, 1855, 1770, 646, 3208, 272, 248, 20448, 313, 525, 1081, 917]", journey,4854, journey,0.69140625,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" Melting snow adds to streamflow in April and May, and dry soil inhibits streamflow in August. Generally, temperatures are mild. L","[6453, 802, 5850, 8270, 271, 4092, 7288, 272, 3242, 273, 1896, 204, 23, 273, 3928, 8148, 51019, 4092, 7288, 272, 3333, 204, 25, 21541, 204, 23, 10980, 362, 9959, 204, 25, 393]",ows,1350,ows,1.2421875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" Belle "", ran over former Great North lines. However, the Aberdeen subbies had been losing money for some time as a result of competition","[27964, 204, 13, 204, 23, 6328, 648, 3734, 4212, 3082, 4261, 204, 25, 2071, 204, 23, 248, 52076, 1072, 25229, 618, 650, 7461, 1569, 312, 596, 601, 345, 241, 1226, 275, 5867]", from,427, from,0.328125,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
"/ Sean John fragrance "" Unforgivable "". She has been revealed as the voice of Rick Ross'label Maybach Music Group ","[26, 18422, 2345, 24415, 204, 13, 897, 1806, 82, 27341, 204, 13, 204, 25, 1261, 504, 650, 7436, 345, 248, 3663, 275, 14498, 12943, 204, 18, 5942, 1896, 19855, 6316, 3814, 204]",.,25,.,0.8046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
" the bastion of modernism in Paris, became Hemingway's mentor and godmother to his son Jack ; she introduced him to the expatri","[248, 15793, 280, 275, 3424, 1189, 272, 6671, 204, 23, 3569, 64179, 204, 18, 94, 19196, 273, 6394, 12288, 271, 545, 1990, 4164, 204, 38, 674, 6723, 801, 271, 248, 1115, 29844]",ate,375,ate,0.1396484375,greedy,>>TITLE<<,[0],1,-1.0,True,True,32
