question_ids,question,answer_ids,answer,question_length,_base_rank
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,7756, justice,8,6095
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,2270,time,8,6360
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,11872, impacts,8,6625
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,22002, incidence,8,6890
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,29162, detention,8,7155
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,1359,Re,8,7420
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,41593, Hamas,8,7685
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,17860, welcoming,8,7950
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,49397, smack,8,8215
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,31334,314,8,8480
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,15244,________________________________,8,8745
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,2868, rad,8,9010
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,20472, liable,8,9275
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,19760, MY,8,9540
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,7418, upper,8,9805
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,24069, Chemical,8,10070
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,6731, diss,8,10335
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,28542, Cycle,8,10600
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,19660, sug,8,10865
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,6131, org,8,11130
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,32902, bloc,8,11395
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,51705, restrained,8,11660
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,30378,322,8,11925
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,52269, explosives,8,12190
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,38692,either,8,12455
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,22928, palace,8,12720
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,9276, module,8,12985
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,21561,Sus,8,13250
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,6353, spr,8,13515
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,35254, ,8,13780
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,43414, Poppy,8,14045
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,3909,ini,8,14310
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,18721, stub,8,14575
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,11303, dict,8,14840
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,56146, Nero,8,15105
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,9359, evolution,8,15370
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,37900, Selected,8,15635
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,5961, divers,8,15900
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,13426,<?,8,16165
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,10522, instruction,8,16430
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,27093,tops,8,16695
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,17380, hass,8,16960
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,41803, Chow,8,17225
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,4413, Plan,8,17490
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,15567, acres,8,17755
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,46501, Quint,8,18020
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,1158, eas,8,18285
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,12746, occasions,8,18550
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,12988, humanity,8,18815
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,33780, communal,8,19080
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,38323, Leonardo,8,19345
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,63551, dismissing,8,19610
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,48141, alternatively,8,19875
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,26318, cass,8,20140
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,42386, ding,8,20405
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,46352, authorize,8,20670
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,50178, Dynasty,8,20935
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,25008,hee,8,21200
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,17875, Inv,8,21465
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,34544, antim,8,21730
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,39539,logging,8,21995
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,23742, exploit,8,22260
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,25873, Dell,8,22525
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,28647, perme,8,22790
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,11497,sim,8,23055
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,17736,Down,8,23320
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,10210, Resources,8,23585
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,42942,committee,8,23850
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,30298, FP,8,24115
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,48533,*=,8,24380
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,64106, Vand,8,24645
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,17789, rebuild,8,24910
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,11408,pg,8,25175
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,26766, corridor,8,25440
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,59082, perten,8,25705
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,9534, mixture,8,25970
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,19204,'/,8,26235
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,4237,edding,8,26500
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,35268,Hom,8,26765
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,4721,uer,8,27030
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,44458, bov,8,27295
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,43022,few,8,27560
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,53271, Cardiovascular,8,27825
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,44482,STEP,8,28090
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,18896, promotional,8,28355
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,47805, rapt,8,28620
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,36935,mong,8,28885
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,46074, Accessibility,8,29150
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,10631,Content,8,29415
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,30359, safest,8,29680
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,33973, Ses,8,29945
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,42722,Letter,8,30210
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,40177, Steelers,8,30475
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,21370,iani,8,30740
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,47707, Ferd,8,31005
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,36594, Vera,8,31270
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,19525, Ways,8,31535
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,13646,icating,8,31800
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,51447,uitar,8,32065
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,24349,约,8,32330
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,24684, Robot,8,32595
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,56712,upported,8,32860
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,57380, Dram,8,33125
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,25812,另,8,33390
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,50068, Boden,8,33655
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,46944,Hospital,8,33920
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,21204, Adventure,8,34185
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,47740, repercussions,8,34450
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,63799,Juan,8,34715
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,62165, totalitarian,8,34980
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,53776, chickpe,8,35245
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,59106, julio,8,35510
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,44014, benches,8,35775
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,39197,Days,8,36040
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,59152, directamente,8,36305
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,24855,take,8,36570
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,10971,文,8,36835
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,41181,��,8,37100
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,44890, Sachs,8,37365
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,20668,Introduction,8,37630
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,44630, GF,8,37895
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,63735, Analyze,8,38160
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,17622, Transfer,8,38425
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,57351, manpower,8,38690
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,42368, Steak,8,38955
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,53597,738,8,39220
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,57901,emaking,8,39485
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,52401, kosher,8,39750
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,51846, MUSIC,8,40015
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,59883,ustic,8,40280
"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", had been killed during the previous six months,2165,ume,8,40545
